submission_date,industry,job_function,job_title,annual_salary_gross,additional_compensation,currency,country,city,remote_or_onsite,experience_field,education_level,gender,race
2023-04-11,Engineering or Manufacturing,Environmental,Environmental Leader,73197.488,9652.416,GBP,USA,columbus,On-site,8-10 years,Master's degree,Woman,White
2023-04-11,Insurance,Insurance,Customer service rep,56305.759999999995,2413.104,GBP,USA,Phoenix ,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Property or Construction,Property or Construction,Project Manager,88480.48,6032.76,GBP,USA,Houston,On-site,8-10 years,College degree,Woman,White
2023-04-11,Entertainment,Computing or Tech,Sr Technical Program Manager,137546.92799999999,74001.856,GBP,USA,San Francisco,Hybrid,8-10 years,Master's degree,Man,"Hispanic, Latino, or Spanish origin, White"
2023-04-11,Computing or Tech,Business or Consulting,Quality Management Specialist,76472.07012799999,0.0,GBP,USA,Springfield,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Senior Business Continuity Manager,69980.016,0.0,GBP,USA,Athens,Fully remote,11-20 years,Master's degree,Man,White
2023-04-11,Law,Nonprofits,Staff Attorney,56305.759999999995,0.0,GBP,USA,Worcester ,Other/it's complicated,2-4 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Reporting Manager,85000.0,15000.0,GBP,UK,London ,Hybrid,21-30 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Computing or Tech,Chief Digital and Information Officer,160000.0,0.0,GBP,UK,Glasgow,Hybrid,31-40 years,Master's degree,Woman,White
2023-04-11,Insurance,"Accounting, Banking & Finance",Manager,65958.17599999999,0.0,GBP,USA,St Charles,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Business or Consulting,Computing or Tech,Se. Business Analyst and RPA Developer,85263.008,0.0,GBP,USA,Shreveport,Fully remote,2-4 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Information Security Engineer,88480.48,8043.679999999999,GBP,USA,Portland,On-site,21-30 years,College degree,Man,Asian or Asian American
2023-04-11,Education (Higher Education),Computing or Tech,IT Professional 1 User Support,61839.811839999995,0.0,GBP,USA,Minneapolis,On-site,21-30 years,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Sr mechanical engineer,87676.112,8043.679999999999,GBP,USA,ho ho kus,On-site,11-20 years,College degree,Man,"Hispanic, Latino, or Spanish origin, White"
2023-04-11,Computing or Tech,"Marketing, Advertising & PR",Senior Director of Marketing,146394.976,0.0,GBP,USA,Provo,Fully remote,11-20 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White"
2023-04-11,Nonprofits,Administration,Finance & Operations Director,72393.12,8848.047999999999,GBP,USA,Madison,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Nonprofits,Nonprofits," Vice President, Programs and Impact",168917.28,0.0,GBP,USA,Portland,Fully remote,31-40 years,Some college,Woman,White
2023-04-11,Business or Consulting,Sales,Business Development Operations Director,104567.84,0.0,GBP,USA,Arlington,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Business or Consulting,Government & Public Administration,Managing Consultant,100546.0,6434.9439999999995,GBP,USA,Orlando Metro,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Media & Digital,Media & Digital,"Director, Editorial Operations",72943.307712,0.0,GBP,USA,Philadelphia,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Senior software engineer,120655.2,0.0,GBP,USA,Asheville,Fully remote,8-10 years,PhD,Non-binary,White
2023-04-11,Retail,Law,Director Legal Counsel & Privacy Officer,160873.6,80436.8,GBP,USA,Seattle,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Nonprofits,"Marketing, Advertising & PR",Communications Associate,60327.6,1206.552,GBP,USA,District of Columbia ,Fully remote,2-4 years,College degree,Woman,White
2023-04-11,Law Enforcement & Security,Information Technology,IT Director,83642.20648,0.0,GBP,USA,Worcester,On-site,31-40 years,High School,Man,White
2023-04-11,Nonprofits,"Marketing, Advertising & PR",Communications Manager,60327.6,0.0,GBP,USA,Cambridge,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Teacher,38400.0,0.0,GBP,UK,Newcastle,On-site,5-7 years,College degree,Man,White
2023-04-11,Computing or Tech,Sales,Inside Account Representative,143177.504,57914.496,GBP,USA,Seattle,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Health care,Computing or Tech,Client Systems Admin II,65166.677888,0.0,GBP,USA,Cincinnati,Hybrid,21-30 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,data architect,120655.2,0.0,GBP,USA,Laurel,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,"Director, product marketing",164895.44,24131.04,GBP,USA,Seattle,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Health care,Data Integration Engineer,72393.12,5791.4496,GBP,USA,"Rochester, NY",Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Executive Director,82045.536,0.0,GBP,USA,Nashville,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Sales,"Marketing, Advertising & PR",senior marketing specialist,44240.24,0.0,GBP,USA,Philadelphia,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Insurance,Computing or Tech,Senior journey design researcher ,61363.795,11915.3,GBP,Uganda,Waterloo ,Fully remote,5-7 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Scrum master ,46000.0,0.0,GBP,UK,Yorkshire ,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Sales,Computing or Tech,IT Specialist,47013.700864,3525.5449439999998,GBP,USA,McDonough,On-site,2-4 years,Some college,Man,White
2023-04-11,Education (Higher Education),,Academic Advising,37805.296,0.0,GBP,USA,Lincoln,Hybrid,2-4 years,Master's degree,Woman,White
2023-04-11,Utilities & Telecommunications,Government Affairs & Lobbying,Senior Manager ,57772.927231999995,6048.042992,GBP,USA,Minneapolis,Fully remote,21-30 years,College degree,Woman,White
2023-04-11,Media & Digital,"Accounting, Banking & Finance",Accounts Payable Clerk,38480.96512,0.0,GBP,Germany,Columbus,Hybrid,5-7 years,High School,Woman,White
2023-04-11,Computing or Tech,Recruitment or HR,HR Business Partner,91697.95199999999,0.0,GBP,USA,Portland,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,"Leisure, Sport & Tourism","Galleries, Libraries, Archives & Museums",Archivist,43435.871999999996,0.0,GBP,USA,Schenectady,On-site,8-10 years,Master's degree,Non-binary,White
2023-04-11,Education (Higher Education),Education (Higher Education),Lecturer,19304.832,0.0,GBP,USA,Minneapolis,On-site,2-4 years,College degree,Woman,White
2023-04-11,Transport or Logistics,Transport or Logistics,Import Coordinator,34587.824,402.18399999999997,GBP,USA,Chalfont,On-site,8-10 years,College degree,Woman,White
2023-04-11,Transport or Logistics,Transport or Logistics,Director,89364.75,0.0,GBP,Uganda,Atlantic Canada,On-site,11-20 years,College degree,Man,White
2023-04-11,Computing or Tech,Art & Design,Associate Director of Design,148808.08,0.0,GBP,USA,New York,On-site,11-20 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Science,Graduate researcher,27348.512,0.0,GBP,USA,Santa Barbara,On-site,2-4 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Chief Data Officer,59576.5,0.0,GBP,Uganda,remote,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Sales,Program Manager,136742.56,28152.879999999997,GBP,USA,Austin,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Tax Manager,120655.2,8043.679999999999,GBP,USA,Colorado Springs ,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Business or Consulting,Government & Public Administration,Project Manager,88480.48,3619.656,GBP,USA,Rockville,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Media & Digital,TV News Producer,44240.24,0.0,GBP,USA,Manchester,On-site,11-20 years,College degree,Woman,White
2023-04-11,Property or Construction,Property or Construction,Project manager ,77219.328,7239.312,GBP,USA,Chicago,Hybrid,5-7 years,Master's degree,Woman,Black or African American
2023-04-11,Media & Digital,Media & Digital,Senior Editor,67969.09599999999,0.0,GBP,USA,Brandon,Fully remote,11-20 years,College degree,Man,White
2023-04-11,Nonprofits,Nonprofits,VP of Development,68371.28,0.0,GBP,USA,"Birmingham, AL",Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Media & Digital,Media & Digital,Freelance journalist,40218.4,0.0,GBP,USA,out of my house in Maplewood,Fully remote,21-30 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Volunteer manager ,36196.56,160.87359999999998,GBP,USA,Houston ,Hybrid,2-4 years,College degree,Woman,White
2023-04-11,Media & Digital,Writing,Head Staff Writer,42631.504,0.0,GBP,USA,Portage,Fully remote,5-7 years,Some college,Man,White
2023-04-11,Health care,Administration,Surgical Coordinator ,39414.032,0.0,GBP,USA,Washington DC,Hybrid,5-7 years,College degree,Woman,White
2023-04-11,Art & Design,Art & Design,Senior Director,160873.6,4021.8399999999997,GBP,USA,New York,On-site,5-7 years,Master's degree,Woman,White
2023-04-11,Transport or Logistics,"Marketing, Advertising & PR",Digital Marketing Specialist,45848.975999999995,0.0,GBP,USA,Elmhurst,On-site,5-7 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Supervising Examiner,100546.0,10054.6,GBP,USA,I work remotely ,Fully remote,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Entertainment,Law,Executive Director,98132.896,0.0,GBP,USA,New York,Fully remote,21-30 years,Some college,Woman,White
2023-04-11,Education (Higher Education),Computing or Tech,Administrative Coordinator,52283.92,0.0,GBP,USA,Boston,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),Manager of Recruitment and Retention,41827.136,0.0,GBP,USA,Kalamazoo,On-site,2-4 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Sales,International Sales Coordinator,41827.136,8043.679999999999,GBP,USA,"New York, NY",Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Quality Assurance,"Quality Assurance Analyst, Training Specialist",28152.879999999997,0.0,GBP,USA,Buffalo,Fully remote,5-7 years,Some college,Woman,White
2023-04-11,Engineering or Manufacturing,Sales,Application Engineer / inside sales,47065.435,0.0,GBP,Uganda,Montreal,Fully remote,5-7 years,College degree,Man,White
2023-04-11,Retail,Law,Manager- Product Integrity ,96524.16,40218.4,GBP,USA,Pittsburgh ,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Field Service Engineer,68371.28,4826.208,GBP,USA,Boston,Other/it's complicated,2-4 years,College degree,Woman,White
2023-04-11,Health care,"Accounting, Banking & Finance",Financial Analyst,66762.544,2413.104,GBP,USA,Weehawken,Fully remote,2-4 years,College degree,Woman,White
2023-04-11,Insurance,Computing or Tech,Senior software engineer ,109394.048,9652.416,GBP,USA,San Antonio,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Production Manager,176960.96,9652.416,GBP,USA,Albuquerque,On-site,8-10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin"
2023-04-11,Nonprofits,Hospitality & Events,Special Events Director,53329.598399999995,0.0,GBP,USA,St. Louis,On-site,11-20 years,College degree,Woman,White
2023-04-11,Nonprofits,Social Work,CEO ,67000.0,0.0,GBP,UK,Glasgow ,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),teacher,49606.701,870.293,GBP,Germany,berlin,On-site,2-4 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,"Senior Manager, Business Systems ",128698.87999999999,12065.52,GBP,USA,Milwaukee,Fully remote,8-10 years,College degree,Man,White
2023-04-11,Law,Law,Associate ,35745.9,0.0,GBP,Uganda,Vancouver bc,Hybrid,2-4 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Computing or Tech,Operations,Customer success coordinator/ project manager,37533.195,595.765,GBP,Uganda,Toronto,Hybrid,2-4 years,Bachelor Degree,Non-binary,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Economist,93306.688,22522.304,GBP,USA,Washington,On-site,8-10 years,Master's degree,Woman,White
2023-04-11,Utilities & Telecommunications,Engineering or Manufacturing,Civil Engineer ,62729.442848,0.0,GBP,USA,Downsville ,On-site,21-30 years,College degree,Woman,White
2023-04-11,Law,Law,Attorney ,94111.056,4021.8399999999997,GBP,USA,Columbia,Hybrid,8-10 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Education (Higher Education),"Marketing, Advertising & PR",Social Media Manager,63545.072,0.0,GBP,USA,South Bend,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Property or Construction,"Accounting, Banking & Finance",Controller,89364.75,8936.475,GBP,Uganda,Ottawa,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Property or Construction,Property or Construction,Project Executive,200287.63199999998,24131.04,GBP,USA,San Francisco,Hybrid,31-40 years,College degree,Man,White
2023-04-11,Nonprofits,Nonprofits,Development & Engagement Associate,52283.92,0.0,GBP,USA,New York,On-site,5-7 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Health care,Assistant Professor of Instruction (non-tenure track),58718.864,0.0,GBP,USA,prefer not to answer - small college town,On-site,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Retail,Retail,Assistant Manager,38609.664,8043.679999999999,GBP,USA,Detroit Metro Area,On-site,8-10 years,Some college,Woman,White
2023-04-11,Nonprofits,Vendor Management,"Manager, Vendor Oversight",89912.25504,2413.104,GBP,USA,Princeton,Fully remote,21-30 years,Some college,Woman,White
2023-04-11,"Accounting, Banking & Finance",Administration,Communications & Client Reporting Specialist,56305.759999999995,0.0,GBP,USA,Chicago,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,"Senior Manager, Engineering",138351.296,108589.68,GBP,USA,Boston,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Nonprofits,Recruitment or HR,Director of Human Resources,58557.990399999995,0.0,GBP,USA,Minneapolis,On-site,11-20 years,Some college,Woman,White
2023-04-11,Computing or Tech,Government Affairs & Lobbying,Government Affairs Manager,121841.02,60920.51,GBP,Ireland,Dublin,Hybrid,11-20 years,College degree,Man,White
2023-04-11,Computing or Tech,Computing or Tech,Senior Director of Product Engineering,152266.86239999998,15202.555199999999,GBP,USA,Madison,Fully remote,21-30 years,College degree,Man,White
2023-04-11,Education (Higher Education),Education (Higher Education),Project Coordinator,47554.23616,2010.9199999999998,GBP,USA,Plano,On-site,1 year or less,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",CPA/Owner,60327.6,4021.8399999999997,GBP,USA,Statesville,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Recruitment or HR,Employee Learning and Development Coordinator,43435.871999999996,0.0,GBP,USA,Phoenix,Hybrid,2-4 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Director of Operations,69980.016,0.0,GBP,USA,DC,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Administration,Office Manager,54214.4032,0.0,GBP,USA,Brooklyn,Hybrid,11-20 years,College degree,Woman,"Asian or Asian American, Hispanic, Latino, or Spanish origin, Native American or Alaska Native, White"
2023-04-11,Nonprofits,Administration,Operations Specialist & HR Generalist,42277.58208,0.0,GBP,USA,San Diego,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Insurance,"Accounting, Banking & Finance",Senior Accountant,69280.21584,4826.208,GBP,USA,near milwaukee,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Sales,Technical Sales,47661.2,0.0,GBP,Uganda,Saskatoon ,On-site,1 year or less,College degree,Woman,White
2023-04-11,Art & Design,Administration,office manager,46653.344,804.3679999999999,GBP,USA,Sarasota,On-site,2-4 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Law,Senior Compliance Officer,140764.4,32174.719999999998,GBP,USA,Minneapolis ,Hybrid,8-10 years,College degree,Woman,White
